springA,springB,springC,springP,summerA,summerB,summerC,summerP,autumnA,autumnB,autumnC,autumnP,WinterA,WinterB,WinterC,WinterP,,,,,,,,,
41.7,43.2,42.5,661.5,44.5,46,45.3,171.5,40.4,41.8,41.1,147,41.2,42.7,42,1249.5,,,,,,,,,
41.7,43.2,42.5,661.5,44.5,46,45.3,171.5,40.4,41.8,41.1,147,41.2,42.7,42,1249.5,,,,,,,,,
41.7,43.2,42.5,661.5,44.5,46,45.3,171.5,40.4,41.8,41.1,147,41.2,42.7,42,1249.5,,,,,,,,,
41.7,43.2,42.5,661.5,44.5,46,45.3,171.5,40.4,41.8,41.1,147,41.2,42.7,42,1249.5,,,,,,,,,
41.7,43.2,42.5,661.5,44.5,46,45.3,171.5,40.4,41.8,41.1,147,41.2,42.7,42,1249.5,,,,,,,,,
41.7,43.2,42.5,661.5,44.5,46,45.3,112,40.4,41.8,41.1,147,41.2,42.7,42,1249.5,,,,,,,,,
41.7,43.2,42.5,661.5,44.5,46,45.3,112,40.4,41.8,41.1,147,41.2,42.7,42,1249.5,,,,,,,,,
41.7,43.2,42.5,63,44.5,46,45.3,112,40.4,41.8,41.1,0,41.2,42.7,41.9,563.5,,,,,,,,,
41.7,43.2,42.5,63,44.5,46,45.3,112,40.4,41.8,41.1,0,41.2,42.7,41.9,563.5,,,,,,,,,
41.7,43.2,42.5,63,44.5,46,45.3,112,40.4,41.8,41.1,0,41.2,42.7,41.9,563.5,,,,,,,,,
41.7,43.2,42.5,63,44.5,46,45.3,112,40.4,41.8,41.1,0,41.2,42.7,41.9,563.5,,,,,,,,,
41.7,43.2,42.5,63,44.5,46,45.3,112,40.4,41.8,41.1,0,41.2,42.7,41.9,563.5,,,,,,,,,
41.7,43.2,42.5,63,44.5,46,45.3,112,40.4,41.8,41.1,0,41.2,42.7,41.9,563.5,,,,,,,,,
41.7,43.2,42.5,63,44.5,46,45.3,112,40.4,41.8,41.1,0,41.2,42.7,41.9,563.5,,,,,,,,,
41.7,43.2,42.5,63,44.5,46,45.3,112,40.4,41.8,41.1,0,41.2,42.7,41.9,563.5,,,,,,,,,
41.7,43.2,42.5,63,44.6,46.1,45.4,0,40.4,41.8,41.1,0,41.2,42.7,41.9,563.5,,,,,,,,,
41.7,43.2,42.5,63,44.6,46.1,45.4,0,40.4,41.8,41.1,0,41.2,42.7,41.9,563.5,,,,,,,,,
41.7,43.2,42.6,150.5,44.6,46.1,45.4,0,40.4,41.8,41,255.5,41.3,42.7,42,0,,,,,,,,,
41.7,43.2,42.6,150.5,44.6,46.1,45.4,0,40.4,41.8,41,255.5,41.3,42.7,42,0,,,,,,,,,
41.7,43.2,42.6,150.5,44.6,46.1,45.4,0,40.4,41.8,41,255.5,41.3,42.7,42,0,,,,,,,,,
41.7,43.2,42.6,150.5,44.6,46.1,45.4,0,40.4,41.8,41,255.5,41.3,42.7,42,0,,,,,,,,,
41.7,43.2,42.6,150.5,44.6,46.1,45.4,0,40.4,41.8,41,255.5,41.3,42.7,42,0,,,,,,,,,
41.7,43.2,42.6,150.5,44.6,46.1,45.4,0,40.4,41.8,41,255.5,41.3,42.7,42,0,,,,,,,,,
41.7,43.2,42.6,150.5,44.6,46.1,45.4,0,40.4,41.8,41,255.5,41.3,42.7,42,0,,,,,,,,,
41.7,43.2,42.6,150.5,44.6,46.1,45.4,0,40.4,41.8,41,255.5,41.3,42.7,42,0,,,,,,,,,
41.7,43.2,42.6,150.5,44.6,46.1,45.4,255.5,40.4,41.8,41,255.5,41.3,42.7,42,0,,,,,,,,,
41.7,43.2,42.6,150.5,44.6,46.1,45.4,255.5,40.4,41.8,41,255.5,41.3,42.7,42,0,,,,,,,,,
41.7,43.2,42.5,392,44.6,46.1,45.4,255.5,40.4,41.8,41,21,41.2,42.7,42,0,,,,,,,,,
41.7,43.2,42.5,392,44.6,46.1,45.4,255.5,40.4,41.8,41,21,41.2,42.7,42,0,,,,,,,,,
41.7,43.2,42.5,392,44.6,46.1,45.4,255.5,40.4,41.8,41,21,41.2,42.7,42,0,,,,,,,,,
41.7,43.2,42.5,392,44.6,46.1,45.4,255.5,40.4,41.8,41,21,41.2,42.7,42,0,,,,,,,,,
41.7,43.2,42.5,392,44.6,46.1,45.4,255.5,40.4,41.8,41,21,41.2,42.7,42,0,,,,,,,,,
41.7,43.2,42.5,392,44.6,46.1,45.4,255.5,40.4,41.8,41,21,41.2,42.7,42,0,,,,,,,,,
41.7,43.2,42.5,392,44.6,46.1,45.4,255.5,40.4,41.8,41,21,41.2,42.7,42,0,,,,,,,,,
41.7,43.2,42.5,392,44.6,46.1,45.4,255.5,40.4,41.8,41,21,41.2,42.7,42,0,,,,,,,,,
41.7,43.2,42.5,392,44.6,46.1,45.5,175,40.4,41.8,41,21,41.2,42.7,42,0,,,,,,,,,
41.7,43.2,42.5,392,44.6,46.1,45.5,175,40.4,41.8,41,21,41.2,42.7,42,0,,,,,,,,,
41.7,43.2,42.5,406,44.6,46.1,45.5,175,40.3,41.8,41,0,41.2,42.7,41.9,0,,,,,,,,,
41.7,43.2,42.5,406,44.6,46.1,45.5,175,40.3,41.8,41,0,41.2,42.7,41.9,0,,,,,,,,,
41.7,43.2,42.5,406,44.6,46.1,45.5,175,40.3,41.8,41,0,41.2,42.7,41.9,0,,,,,,,,,
41.7,43.2,42.5,406,44.6,46.1,45.5,175,40.3,41.8,41,0,41.2,42.7,41.9,0,,,,,,,,,
41.7,43.2,42.5,406,44.6,46.1,45.5,175,40.3,41.8,41,0,41.2,42.7,41.9,0,,,,,,,,,
41.7,43.2,42.5,406,44.6,46.1,45.5,175,40.3,41.8,41,0,41.2,42.7,41.9,0,,,,,,,,,
41.7,43.2,42.5,406,44.6,46.1,45.5,175,40.3,41.8,41,0,41.2,42.7,41.9,0,,,,,,,,,
41.7,43.2,42.5,406,44.6,46.1,45.5,175,40.3,41.8,41,0,41.2,42.7,41.9,0,,,,,,,,,
41.7,43.2,42.5,406,44.7,46.2,45.5,217,40.3,41.8,41,0,41.2,42.7,41.9,0,,,,,,,,,
41.7,43.2,42.5,406,44.7,46.2,45.5,217,40.3,41.8,41,0,41.2,42.7,41.9,0,,,,,,,,,
41.7,43.2,42.5,696.5,44.7,46.2,45.5,217,40.3,41.8,41,56,41.2,42.7,41.9,234.5,,,,,,,,,
41.7,43.2,42.5,696.5,44.7,46.2,45.5,217,40.3,41.8,41,56,41.2,42.7,41.9,234.5,,,,,,,,,
41.7,43.2,42.5,696.5,44.7,46.2,45.5,217,40.3,41.8,41,56,41.2,42.7,41.9,234.5,,,,,,,,,
41.7,43.2,42.5,696.5,44.7,46.2,45.5,217,40.3,41.8,41,56,41.2,42.7,41.9,234.5,,,,,,,,,
41.7,43.2,42.5,696.5,44.7,46.2,45.5,217,40.3,41.8,41,56,41.2,42.7,41.9,234.5,,,,,,,,,
41.7,43.2,42.5,696.5,44.7,46.2,45.5,217,40.3,41.8,41,56,41.2,42.7,41.9,234.5,,,,,,,,,
41.7,43.2,42.5,696.5,44.7,46.2,45.5,217,40.3,41.8,41,56,41.2,42.7,41.9,234.5,,,,,,,,,
41.7,43.2,42.5,696.5,44.7,46.2,45.5,217,40.3,41.8,41,56,41.2,42.7,41.9,234.5,,,,,,,,,
41.7,43.2,42.5,696.5,44.7,46.3,45.6,227.5,40.3,41.8,41,56,41.2,42.7,41.9,234.5,,,,,,,,,
41.7,43.2,42.5,696.5,44.7,46.3,45.6,227.5,40.3,41.8,41,56,41.2,42.7,41.9,234.5,,,,,,,,,
41.6,43.2,42.5,591.5,44.7,46.3,45.6,227.5,40.3,41.8,41,469,41.2,42.7,42,297.5,,,,,,,,,
41.6,43.2,42.5,591.5,44.7,46.3,45.6,227.5,40.3,41.8,41,469,41.2,42.7,42,297.5,,,,,,,,,
41.6,43.2,42.5,591.5,44.7,46.3,45.6,227.5,40.3,41.8,41,469,41.2,42.7,42,297.5,,,,,,,,,
41.6,43.2,42.5,591.5,44.7,46.3,45.6,227.5,40.3,41.8,41,469,41.2,42.7,42,297.5,,,,,,,,,
41.6,43.2,42.5,591.5,44.7,46.3,45.6,227.5,40.3,41.8,41,469,41.2,42.7,42,297.5,,,,,,,,,
41.6,43.2,42.5,591.5,44.7,46.3,45.6,227.5,40.3,41.8,41,469,41.2,42.7,42,297.5,,,,,,,,,
41.6,43.2,42.5,591.5,44.7,46.3,45.6,227.5,40.3,41.8,41,469,41.2,42.7,42,297.5,,,,,,,,,
41.6,43.2,42.5,591.5,44.7,46.3,45.6,227.5,40.3,41.8,41,469,41.2,42.7,42,297.5,,,,,,,,,
41.6,43.2,42.5,591.5,44.7,46.3,45.6,255.5,40.3,41.8,41,469,41.2,42.7,42,297.5,,,,,,,,,
41.6,43.2,42.5,591.5,44.7,46.3,45.6,255.5,40.3,41.8,41,469,41.2,42.7,42,297.5,,,,,,,,,
41.6,43.2,42.5,238,44.7,46.3,45.6,255.5,40.3,41.8,41,21,41.3,42.8,42,1718.5,,,,,,,,,
41.6,43.2,42.5,238,44.7,46.3,45.6,255.5,40.3,41.8,41,21,41.3,42.8,42,1718.5,,,,,,,,,
41.6,43.2,42.5,238,44.7,46.3,45.6,255.5,40.3,41.8,41,21,41.3,42.8,42,1718.5,,,,,,,,,
41.6,43.2,42.5,238,44.7,46.3,45.6,255.5,40.3,41.8,41,21,41.3,42.8,42,1718.5,,,,,,,,,
41.6,43.2,42.5,238,44.7,46.3,45.6,255.5,40.3,41.8,41,21,41.3,42.8,42,1718.5,,,,,,,,,
41.6,43.2,42.5,238,44.7,46.3,45.6,255.5,40.3,41.8,41,21,41.3,42.8,42,1718.5,,,,,,,,,
41.6,43.2,42.5,238,44.7,46.3,45.6,255.5,40.3,41.8,41,21,41.3,42.8,42,1718.5,,,,,,,,,
41.6,43.2,42.5,238,44.7,46.3,45.6,255.5,40.3,41.8,41,21,41.3,42.8,42,1718.5,,,,,,,,,
41.6,43.2,42.5,238,44.8,46.3,45.6,112,40.3,41.8,41,21,41.3,42.8,42,1718.5,,,,,,,,,
41.6,43.2,42.5,238,44.8,46.3,45.6,112,40.3,41.8,41,21,41.3,42.8,42,1718.5,,,,,,,,,
41.6,43.2,42.5,98,44.8,46.3,45.6,112,40.4,41.8,41,0,41.4,42.8,42.1,388.5,,,,,,,,,
41.6,43.2,42.5,98,44.8,46.3,45.6,112,40.4,41.8,41,0,41.4,42.8,42.1,388.5,,,,,,,,,
41.6,43.2,42.5,98,44.8,46.3,45.6,112,40.4,41.8,41,0,41.4,42.8,42.1,388.5,,,,,,,,,
41.6,43.2,42.5,98,44.8,46.3,45.6,112,40.4,41.8,41,0,41.4,42.8,42.1,388.5,,,,,,,,,
41.6,43.2,42.5,98,44.8,46.3,45.6,112,40.4,41.8,41,0,41.4,42.8,42.1,388.5,,,,,,,,,
41.6,43.2,42.5,98,44.8,46.3,45.6,112,40.4,41.8,41,0,41.4,42.8,42.1,388.5,,,,,,,,,
41.6,43.2,42.5,98,44.8,46.3,45.6,112,40.4,41.8,41,0,41.4,42.8,42.1,388.5,,,,,,,,,
41.6,43.2,42.5,98,44.8,46.3,45.6,112,40.4,41.8,41,0,41.4,42.8,42.1,388.5,,,,,,,,,
41.6,43.2,42.5,98,44.9,46.3,45.7,143.5,40.4,41.8,41,0,41.4,42.8,42.1,388.5,,,,,,,,,
41.6,43.2,42.5,98,44.9,46.3,45.7,143.5,40.4,41.8,41,0,41.4,42.8,42.1,388.5,,,,,,,,,
41.6,43.2,42.5,448,44.9,46.3,45.7,143.5,40.4,41.8,41.1,7,41.4,42.9,42.1,0,,,,,,,,,
41.6,43.2,42.5,448,44.9,46.3,45.7,143.5,40.4,41.8,41.1,7,41.4,42.9,42.1,0,,,,,,,,,
41.6,43.2,42.5,448,44.9,46.3,45.7,143.5,40.4,41.8,41.1,7,41.4,42.9,42.1,0,,,,,,,,,
41.6,43.2,42.5,448,44.9,46.3,45.7,143.5,40.4,41.8,41.1,7,41.4,42.9,42.1,0,,,,,,,,,
41.6,43.2,42.5,448,44.9,46.3,45.7,143.5,40.4,41.8,41.1,7,41.4,42.9,42.1,0,,,,,,,,,
41.6,43.2,42.5,448,44.9,46.3,45.7,143.5,40.4,41.8,41.1,7,41.4,42.9,42.1,0,,,,,,,,,
41.6,43.2,42.5,448,44.9,46.3,45.7,143.5,40.4,41.8,41.1,7,41.4,42.9,42.1,0,,,,,,,,,
41.6,43.2,42.5,448,44.9,46.3,45.7,143.5,40.4,41.8,41.1,7,41.4,42.9,42.1,0,,,,,,,,,
41.6,43.2,42.5,448,44.9,46.4,45.7,238,40.4,41.8,41.1,7,41.4,42.9,42.1,0,,,,,,,,,
41.6,43.2,42.5,448,44.9,46.4,45.7,238,40.4,41.8,41.1,7,41.4,42.9,42.1,0,,,,,,,,,
41.7,43.2,42.5,0,44.9,46.4,45.7,238,40.4,41.8,41.1,395.5,41.5,42.9,42.1,150.5,,,,,,,,,
41.7,43.2,42.5,0,44.9,46.4,45.7,238,40.4,41.8,41.1,395.5,41.5,42.9,42.1,150.5,,,,,,,,,
41.7,43.2,42.5,0,44.9,46.4,45.7,238,40.4,41.8,41.1,395.5,41.5,42.9,42.1,150.5,,,,,,,,,
41.7,43.2,42.5,0,44.9,46.4,45.7,238,40.4,41.8,41.1,395.5,41.5,42.9,42.1,150.5,,,,,,,,,
41.7,43.2,42.5,0,44.9,46.4,45.7,238,40.4,41.8,41.1,395.5,41.5,42.9,42.1,150.5,,,,,,,,,
41.7,43.2,42.5,0,44.9,46.4,45.7,238,40.4,41.8,41.1,395.5,41.5,42.9,42.1,150.5,,,,,,,,,
41.7,43.2,42.5,0,44.9,46.4,45.7,238,40.4,41.8,41.1,395.5,41.5,42.9,42.1,150.5,,,,,,,,,
41.7,43.2,42.5,0,44.9,46.4,45.7,238,40.4,41.8,41.1,395.5,41.5,42.9,42.1,150.5,,,,,,,,,
41.7,43.2,42.5,0,44.9,46.4,45.7,679,40.4,41.8,41.1,395.5,41.5,42.9,42.1,150.5,,,,,,,,,
41.7,43.2,42.5,0,44.9,46.4,45.7,679,40.4,41.8,41.1,395.5,41.5,42.9,42.1,150.5,,,,,,,,,
41.7,43.2,42.5,0,44.9,46.4,45.7,679,40.4,41.8,41.1,840,41.5,42.9,42.1,353.5,,,,,,,,,
41.7,43.2,42.5,0,44.9,46.4,45.7,679,40.4,41.8,41.1,840,41.5,42.9,42.1,353.5,,,,,,,,,
41.7,43.2,42.5,0,44.9,46.4,45.7,679,40.4,41.8,41.1,840,41.5,42.9,42.1,353.5,,,,,,,,,
41.7,43.2,42.5,0,44.9,46.4,45.7,679,40.4,41.8,41.1,840,41.5,42.9,42.1,353.5,,,,,,,,,
41.7,43.2,42.5,0,44.9,46.4,45.7,679,40.4,41.8,41.1,840,41.5,42.9,42.1,353.5,,,,,,,,,
41.7,43.2,42.5,0,44.9,46.4,45.7,679,40.4,41.8,41.1,840,41.5,42.9,42.1,353.5,,,,,,,,,
41.7,43.2,42.5,0,44.9,46.4,45.7,679,40.4,41.8,41.1,840,41.5,42.9,42.1,353.5,,,,,,,,,
41.7,43.2,42.5,0,44.9,46.4,45.7,679,40.4,41.8,41.1,840,41.5,42.9,42.1,353.5,,,,,,,,,
41.7,43.2,42.5,0,44.9,46.5,45.8,735,40.4,41.8,41.1,840,41.5,42.9,42.1,353.5,,,,,,,,,
41.7,43.2,42.5,0,44.9,46.5,45.8,735,40.4,41.8,41.1,840,41.5,42.9,42.1,353.5,,,,,,,,,
41.7,43.2,42.5,829.5,44.9,46.5,45.8,735,40.4,41.9,41.2,0,41.5,42.9,42.1,77,,,,,,,,,
41.7,43.2,42.5,829.5,44.9,46.5,45.8,735,40.4,41.9,41.2,0,41.5,42.9,42.1,77,,,,,,,,,
41.7,43.2,42.5,829.5,44.9,46.5,45.8,735,40.4,41.9,41.2,0,41.5,42.9,42.1,77,,,,,,,,,
41.7,43.2,42.5,829.5,44.9,46.5,45.8,735,40.4,41.9,41.2,0,41.5,42.9,42.1,77,,,,,,,,,
41.7,43.2,42.5,829.5,44.9,46.5,45.8,735,40.4,41.9,41.2,0,41.5,42.9,42.1,77,,,,,,,,,
41.7,43.2,42.5,829.5,44.9,46.5,45.8,735,40.4,41.9,41.2,0,41.5,42.9,42.1,77,,,,,,,,,
41.7,43.2,42.5,829.5,44.9,46.5,45.8,735,40.4,41.9,41.2,0,41.5,42.9,42.1,77,,,,,,,,,
41.7,43.2,42.5,829.5,44.9,46.5,45.8,735,40.4,41.9,41.2,0,41.5,42.9,42.1,77,,,,,,,,,
41.7,43.2,42.5,829.5,45,46.6,45.9,367.5,40.4,41.9,41.2,0,41.5,42.9,42.1,77,,,,,,,,,
41.7,43.2,42.5,829.5,45,46.6,45.9,367.5,40.4,41.9,41.2,0,41.5,42.9,42.1,77,,,,,,,,,
41.7,43.2,42.5,224,45,46.6,45.9,367.5,40.5,41.9,41.2,731.5,41.5,42.9,42.2,0,,,,,,,,,
41.7,43.2,42.5,224,45,46.6,45.9,367.5,40.5,41.9,41.2,731.5,41.5,42.9,42.2,0,,,,,,,,,
41.7,43.2,42.5,224,45,46.6,45.9,367.5,40.5,41.9,41.2,731.5,41.5,42.9,42.2,0,,,,,,,,,
41.7,43.2,42.5,224,45,46.6,45.9,367.5,40.5,41.9,41.2,731.5,41.5,42.9,42.2,0,,,,,,,,,
41.7,43.2,42.5,224,45,46.6,45.9,367.5,40.5,41.9,41.2,731.5,41.5,42.9,42.2,0,,,,,,,,,
41.7,43.2,42.5,224,45,46.6,45.9,367.5,40.5,41.9,41.2,731.5,41.5,42.9,42.2,0,,,,,,,,,
41.7,43.2,42.5,224,45,46.6,45.9,367.5,40.5,41.9,41.2,731.5,41.5,42.9,42.2,0,,,,,,,,,
41.7,43.2,42.5,224,45,46.6,45.9,367.5,40.5,41.9,41.2,731.5,41.5,42.9,42.2,0,,,,,,,,,
41.7,43.2,42.5,224,45.1,46.6,45.9,0,40.5,41.9,41.2,731.5,41.5,42.9,42.2,0,,,,,,,,,
41.7,43.2,42.5,224,45.1,46.6,45.9,0,40.5,41.9,41.2,731.5,41.5,42.9,42.2,0,,,,,,,,,
41.8,43.2,42.6,0,45.1,46.6,45.9,0,40.6,42,41.3,318.5,41.5,42.9,42.2,52.5,,,,,,,,,
41.8,43.2,42.6,0,45.1,46.6,45.9,0,40.6,42,41.3,318.5,41.5,42.9,42.2,52.5,,,,,,,,,
41.8,43.2,42.6,0,45.1,46.6,45.9,0,40.6,42,41.3,318.5,41.5,42.9,42.2,52.5,,,,,,,,,
41.8,43.2,42.6,0,45.1,46.6,45.9,0,40.6,42,41.3,318.5,41.5,42.9,42.2,52.5,,,,,,,,,
41.8,43.2,42.6,0,45.1,46.6,45.9,0,40.6,42,41.3,318.5,41.5,42.9,42.2,52.5,,,,,,,,,
41.8,43.2,42.6,0,45.1,46.6,45.9,0,40.6,42,41.3,318.5,41.5,42.9,42.2,52.5,,,,,,,,,
41.8,43.2,42.6,0,45.1,46.6,45.9,0,40.6,42,41.3,318.5,41.5,42.9,42.2,52.5,,,,,,,,,
41.8,43.2,42.6,0,45.1,46.6,45.9,0,40.6,42,41.3,318.5,41.5,42.9,42.2,52.5,,,,,,,,,
41.8,43.2,42.6,0,45.2,46.7,46,560,40.6,42,41.3,318.5,41.5,42.9,42.2,52.5,,,,,,,,,
41.8,43.2,42.6,0,45.2,46.7,46,560,40.6,42,41.3,318.5,41.5,42.9,42.2,52.5,,,,,,,,,
41.8,43.2,42.6,56,45.2,46.7,46,560,40.6,42.1,41.4,52.5,41.5,43,42.2,1116.5,,,,,,,,,
41.8,43.2,42.6,56,45.2,46.7,46,560,40.6,42.1,41.4,52.5,41.5,43,42.2,1116.5,,,,,,,,,
41.8,43.2,42.6,56,45.2,46.7,46,560,40.6,42.1,41.4,52.5,41.5,43,42.2,1116.5,,,,,,,,,
41.8,43.2,42.6,56,45.2,46.7,46,560,40.6,42.1,41.4,52.5,41.5,43,42.2,1116.5,,,,,,,,,
41.8,43.2,42.6,56,45.2,46.7,46,560,40.6,42.1,41.4,52.5,41.5,43,42.2,1116.5,,,,,,,,,
41.8,43.2,42.6,56,45.2,46.7,46,560,40.6,42.1,41.4,52.5,41.5,43,42.2,1116.5,,,,,,,,,
41.8,43.2,42.6,56,45.2,46.7,46,560,40.6,42.1,41.4,52.5,41.5,43,42.2,1116.5,,,,,,,,,
41.8,43.2,42.6,56,45.2,46.7,46,560,40.6,42.1,41.4,52.5,41.5,43,42.2,1116.5,,,,,,,,,
41.8,43.2,42.6,56,45.3,46.7,46.1,385,40.6,42.1,41.4,52.5,41.5,43,42.2,1116.5,,,,,,,,,
41.8,43.2,42.6,56,45.3,46.7,46.1,385,40.6,42.1,41.4,52.5,41.5,43,42.2,1116.5,,,,,,,,,
41.8,43.2,42.6,140,45.3,46.7,46.1,385,40.7,42.1,41.4,469,41.6,43,42.3,409.5,,,,,,,,,
41.8,43.2,42.6,140,45.3,46.7,46.1,385,40.7,42.1,41.4,469,41.6,43,42.3,409.5,,,,,,,,,
41.8,43.2,42.6,140,45.3,46.7,46.1,385,40.7,42.1,41.4,469,41.6,43,42.3,409.5,,,,,,,,,
41.8,43.2,42.6,140,45.3,46.7,46.1,385,40.7,42.1,41.4,469,41.6,43,42.3,409.5,,,,,,,,,
41.8,43.2,42.6,140,45.3,46.7,46.1,385,40.7,42.1,41.4,469,41.6,43,42.3,409.5,,,,,,,,,
41.8,43.2,42.6,140,45.3,46.7,46.1,385,40.7,42.1,41.4,469,41.6,43,42.3,409.5,,,,,,,,,
41.8,43.2,42.6,140,45.3,46.7,46.1,385,40.7,42.1,41.4,469,41.6,43,42.3,409.5,,,,,,,,,
41.8,43.2,42.6,140,45.3,46.7,46.1,385,40.7,42.1,41.4,469,41.6,43,42.3,409.5,,,,,,,,,
41.8,43.2,42.6,140,45.3,46.8,46.2,0,40.7,42.1,41.4,469,41.6,43,42.3,409.5,,,,,,,,,
41.8,43.2,42.6,140,45.3,46.8,46.2,0,40.7,42.1,41.4,469,41.6,43,42.3,409.5,,,,,,,,,
41.8,43.2,42.7,444.5,45.3,46.8,46.2,0,40.8,42.2,41.5,189,41.6,43,42.3,210,,,,,,,,,
41.8,43.2,42.7,444.5,45.3,46.8,46.2,0,40.8,42.2,41.5,189,41.6,43,42.3,210,,,,,,,,,
41.8,43.2,42.7,444.5,45.3,46.8,46.2,0,40.8,42.2,41.5,189,41.6,43,42.3,210,,,,,,,,,
41.8,43.2,42.7,444.5,45.3,46.8,46.2,0,40.8,42.2,41.5,189,41.6,43,42.3,210,,,,,,,,,
41.8,43.2,42.7,444.5,45.3,46.8,46.2,0,40.8,42.2,41.5,189,41.6,43,42.3,210,,,,,,,,,
41.8,43.2,42.7,444.5,45.3,46.8,46.2,0,40.8,42.2,41.5,189,41.6,43,42.3,210,,,,,,,,,
41.8,43.2,42.7,444.5,45.3,46.8,46.2,0,40.8,42.2,41.5,189,41.6,43,42.3,210,,,,,,,,,
41.8,43.2,42.7,444.5,45.3,46.8,46.2,0,40.8,42.2,41.5,189,41.6,43,42.3,210,,,,,,,,,
41.8,43.2,42.7,444.5,45.4,46.9,46.3,322,40.8,42.2,41.5,189,41.6,43,42.3,210,,,,,,,,,
41.8,43.2,42.7,444.5,45.4,46.9,46.3,322,40.8,42.2,41.5,189,41.6,43,42.3,210,,,,,,,,,
41.8,43.3,42.7,535.5,45.4,46.9,46.3,322,40.8,42.2,41.5,119,41.5,43,42.3,147,,,,,,,,,
41.8,43.3,42.7,535.5,45.4,46.9,46.3,322,40.8,42.2,41.5,119,41.5,43,42.3,147,,,,,,,,,
41.8,43.3,42.7,535.5,45.4,46.9,46.3,322,40.8,42.2,41.5,119,41.5,43,42.3,147,,,,,,,,,
41.8,43.3,42.7,535.5,45.4,46.9,46.3,322,40.8,42.2,41.5,119,41.5,43,42.3,147,,,,,,,,,
41.8,43.3,42.7,535.5,45.4,46.9,46.3,322,40.8,42.2,41.5,119,41.5,43,42.3,147,,,,,,,,,
41.8,43.3,42.7,535.5,45.4,46.9,46.3,322,40.8,42.2,41.5,119,41.5,43,42.3,147,,,,,,,,,
41.8,43.3,42.7,535.5,45.4,46.9,46.3,322,40.8,42.2,41.5,119,41.5,43,42.3,147,,,,,,,,,
41.8,43.3,42.7,535.5,45.4,46.9,46.3,322,40.8,42.2,41.5,119,41.5,43,42.3,147,,,,,,,,,
41.8,43.3,42.7,535.5,45.5,47,46.3,315,40.8,42.2,41.5,119,41.5,43,42.3,147,,,,,,,,,
41.8,43.3,42.7,535.5,45.5,47,46.3,315,40.8,42.2,41.5,119,41.5,43,42.3,147,,,,,,,,,
41.9,43.3,42.8,91,45.5,47,46.3,315,40.9,42.2,41.6,259,41.6,43,42.3,913.5,,,,,,,,,
41.9,43.3,42.8,91,45.5,47,46.3,315,40.9,42.2,41.6,259,41.6,43,42.3,913.5,,,,,,,,,
41.9,43.3,42.8,91,45.5,47,46.3,315,40.9,42.2,41.6,259,41.6,43,42.3,913.5,,,,,,,,,
41.9,43.3,42.8,91,45.5,47,46.3,315,40.9,42.2,41.6,259,41.6,43,42.3,913.5,,,,,,,,,
41.9,43.3,42.8,91,45.5,47,46.3,315,40.9,42.2,41.6,259,41.6,43,42.3,913.5,,,,,,,,,
41.9,43.3,42.8,91,45.5,47,46.3,315,40.9,42.2,41.6,259,41.6,43,42.3,913.5,,,,,,,,,
41.9,43.3,42.8,91,45.5,47,46.3,315,40.9,42.2,41.6,259,41.6,43,42.3,913.5,,,,,,,,,
41.9,43.3,42.8,91,45.5,47,46.3,315,40.9,42.2,41.6,259,41.6,43,42.3,913.5,,,,,,,,,
41.9,43.3,42.8,91,45.6,47,46.4,1064,40.9,42.2,41.6,259,41.6,43,42.3,913.5,,,,,,,,,
41.9,43.3,42.8,91,45.6,47,46.4,1064,40.9,42.2,41.6,259,41.6,43,42.3,913.5,,,,,,,,,
41.9,43.3,42.8,927.5,45.6,47,46.4,1064,40.9,42.3,41.7,164.5,41.7,43.1,42.4,136.5,,,,,,,,,
41.9,43.3,42.8,927.5,45.6,47,46.4,1064,40.9,42.3,41.7,164.5,41.7,43.1,42.4,136.5,,,,,,,,,
41.9,43.3,42.8,927.5,45.6,47,46.4,1064,40.9,42.3,41.7,164.5,41.7,43.1,42.4,136.5,,,,,,,,,
41.9,43.3,42.8,927.5,45.6,47,46.4,1064,40.9,42.3,41.7,164.5,41.7,43.1,42.4,136.5,,,,,,,,,
41.9,43.3,42.8,927.5,45.6,47,46.4,1064,40.9,42.3,41.7,164.5,41.7,43.1,42.4,136.5,,,,,,,,,
41.9,43.3,42.8,927.5,45.6,47,46.4,1064,40.9,42.3,41.7,164.5,41.7,43.1,42.4,136.5,,,,,,,,,
41.9,43.3,42.8,927.5,45.6,47,46.4,1064,40.9,42.3,41.7,164.5,41.7,43.1,42.4,136.5,,,,,,,,,
41.9,43.3,42.8,927.5,45.6,47,46.4,1064,40.9,42.3,41.7,164.5,41.7,43.1,42.4,136.5,,,,,,,,,
41.9,43.3,42.8,927.5,45.6,47.1,46.5,185.5,40.9,42.3,41.7,164.5,41.7,43.1,42.4,136.5,,,,,,,,,
41.9,43.3,42.8,927.5,45.6,47.1,46.5,185.5,40.9,42.3,41.7,164.5,41.7,43.1,42.4,136.5,,,,,,,,,
41.9,43.3,42.8,297.5,45.6,47.1,46.5,185.5,41,42.4,41.7,0,41.8,43.2,42.4,287,,,,,,,,,
41.9,43.3,42.8,297.5,45.6,47.1,46.5,185.5,41,42.4,41.7,0,41.8,43.2,42.4,287,,,,,,,,,
41.9,43.3,42.8,297.5,45.6,47.1,46.5,185.5,41,42.4,41.7,0,41.8,43.2,42.4,287,,,,,,,,,
